timestamp,symbol,open,high,low,close,adjusted_close,volume
2019-01-02,QQQ,100.29620722555916,100.79768826168694,99.16841916252972,99.66675292716556,99.66675292716556,1000000.0
2019-01-03,QQQ,99.66675292716556,100.16508669180138,98.68666020340888,99.18257306875265,99.18257306875265,1000000.0
2019-01-04,QQQ,99.18257306875265,99.6784859340964,95.65143576165144,96.13209624286576,96.13209624286576,1000000.0
2019-01-07,QQQ,96.13209624286576,98.94923943478892,95.65143576165144,98.45695466148152,98.45695466148152,1000000.0
2019-01-08,QQQ,98.45695466148152,100.48225472382504,97.96466988817411,99.98234300878114,99.98234300878114,1000000.0
2019-01-09,QQQ,99.98234300878114,100.48225472382504,99.112003763217,99.6100540333839,99.6100540333839,1000000.0
2019-01-10,QQQ,99.6100540333839,101.170795252644,99.112003763217,100.66745796282986,100.66745796282986,1000000.0
2019-01-11,QQQ,100.66745796282986,101.59210947208864,100.1641206730157,101.0866760916305,101.0866760916305,1000000.0
2019-01-14,QQQ,101.0866760916305,101.59210947208864,99.9096311828322,100.41168963098713,100.41168963098713,1000000.0
2019-01-15,QQQ,100.41168963098713,102.25549654744188,99.9096311828322,101.746762733773,101.746762733773,1000000.0
2019-01-16,QQQ,101.746762733773,102.25549654744188,100.88055881072138,101.38749629218228,101.38749629218228,1000000.0
2019-01-17,QQQ,101.38749629218228,101.8944337736432,100.50048167255706,101.0055092186503,101.0055092186503,1000000.0
2019-01-18,QQQ,101.0055092186503,101.51053676474356,99.520595473618,100.02069896846032,100.02069896846032,1000000.0
2019-01-22,QQQ,100.66433932781769,101.16766102445676,100.0819642418866,100.58488868531316,100.58488868531316,1000000.0
2019-01-23,QQQ,100.58488868531316,101.85786176135277,100.0819642418866,101.35110623020176,101.35110623020176,1000000.0
2019-01-24,QQQ,101.35110623020176,101.85786176135277,100.10151608059486,100.6045387744672,100.6045387744672,1000000.0
2019-01-25,QQQ,100.6045387744672,101.32505113868308,100.10151608059486,100.82094640664982,100.82094640664982,1000000.0
2019-01-28,QQQ,100.82094640664982,101.32505113868308,99.20952534605222,99.70806567442432,99.70806567442432,1000000.0
2019-01-29,QQQ,99.70806567442432,101.35945501683678,99.20952534605222,100.85517912123063,100.85517912123063,1000000.0
2019-01-30,QQQ,100.85517912123063,101.658343301349,100.35090322562448,101.15258039935226,101.15258039935226,1000000.0
2019-01-31,QQQ,101.15258039935226,102.14721310642328,100.6468174973555,101.63901801634158,101.63901801634158,1000000.0
2019-02-01,QQQ,101.63901801634158,102.74514374069658,101.13082292625988,102.23397387133988,102.23397387133988,1000000.0
2019-02-04,QQQ,102.23397387133988,102.74514374069658,100.4451350528594,100.9498844752356,100.9498844752356,1000000.0
2019-02-05,QQQ,100.9498844752356,102.54411485766693,100.4451350528594,102.03394513200688,102.03394513200688,1000000.0
2019-02-06,QQQ,102.03394513200688,105.37550739865009,101.52377540634686,104.8512511429354,104.8512511429354,1000000.0
2019-02-07,QQQ,104.8512511429354,105.37550739865009,102.17943103291346,102.6928955104658,102.6928955104658,1000000.0
2019-02-08,QQQ,102.6928955104658,103.20635998801812,99.9577949632062,100.46009544040824,100.46009544040824,1000000.0
2019-02-11,QQQ,100.46009544040824,100.96239591761028,98.0703656789358,98.56318158687016,98.56318158687016,1000000.0
2019-02-12,QQQ,98.56318158687016,100.19560116128012,98.0703656789358,99.69711558336331,99.69711558336331,1000000.0
2019-02-13,QQQ,99.69711558336331,100.4135934125579,99.1986300054465,99.91402329607752,99.91402329607752,1000000.0
2019-02-14,QQQ,99.91402329607752,101.88207758530407,99.41445317959716,101.37520157741702,101.37520157741702,1000000.0
2019-02-15,QQQ,101.37520157741702,102.89485521894868,100.86832556952992,102.38294051636689,102.38294051636689,1000000.0
2019-02-19,QQQ,102.71493560009976,103.66220387705374,102.20136092209924,103.14647151945648,103.14647151945648,1000000.0
2019-02-20,QQQ,103.14647151945648,103.66220387705374,102.45570956205962,102.97056237392928,102.97056237392928,1000000.0
2019-02-21,QQQ,102.97056237392928,104.71272722243482,102.45570956205962,104.19176838053215,104.19176838053215,1000000.0
2019-02-22,QQQ,104.19176838053215,104.71272722243482,102.21048634328108,102.72410687766944,102.72410687766944,1000000.0
2019-02-25,QQQ,102.72410687766944,103.23772741205778,101.70231988581244,102.213386819912,102.213386819912,1000000.0
2019-02-26,QQQ,102.213386819912,103.10092906573472,101.70231988581244,102.58798912013408,102.58798912013408,1000000.0
2019-02-27,QQQ,102.58798912013408,105.59667388225608,102.0750491745334,105.0713172957772,105.0713172957772,1000000.0
