timestamp,symbol,open,high,low,close,adjusted_close,volume
2019-01-01,GLD,99.43499018110464,99.93216513201016,98.93781523019912,99.43499018110464,99.43499018110464,1000000.0
2019-01-02,GLD,99.43499018110464,99.93216513201016,98.80212060729887,99.29861367567726,99.29861367567726,1000000.0
2019-01-03,GLD,99.29861367567726,101.32089590414938,98.80212060729887,100.81681184492477,100.81681184492477,1000000.0
2019-01-04,GLD,100.81681184492477,101.94413805833923,100.31272778570015,101.43695329187985,101.43695329187985,1000000.0
2019-01-07,GLD,101.43695329187985,101.94413805833923,99.46962669133593,99.96947406164415,99.96947406164415,1000000.0
2019-01-08,GLD,99.96947406164415,100.48471155908108,99.46962669133593,99.9847876209762,99.9847876209762,1000000.0
2019-01-09,GLD,99.9847876209762,100.48471155908108,98.94798768270729,99.44521375146462,99.44521375146462,1000000.0
2019-01-10,GLD,99.44521375146462,100.09623789789302,98.94798768270729,99.59824666457018,99.59824666457018,1000000.0
2019-01-11,GLD,99.59824666457018,100.09623789789302,97.69577649452586,98.1867100447496,98.1867100447496,1000000.0
2019-01-14,GLD,98.1867100447496,98.91237518003794,97.69577649452586,98.42027381098303,98.42027381098303,1000000.0
2019-01-15,GLD,98.42027381098303,99.14196246476082,97.92817244192811,98.64871887040879,98.64871887040879,1000000.0
2019-01-16,GLD,98.64871887040879,100.5779874967278,98.15547527605675,100.07759949923165,100.07759949923165,1000000.0
2019-01-17,GLD,100.07759949923165,100.88519899027051,99.57721150173549,100.3832825773836,100.3832825773836,1000000.0
2019-01-18,GLD,100.3832825773836,101.37009703873137,99.88136616449668,100.86576819774267,100.86576819774267,1000000.0
2019-01-21,GLD,100.86576819774267,101.37009703873137,99.04160488003922,99.53930138697409,99.53930138697409,1000000.0
2019-01-22,GLD,99.53930138697409,102.10632360144672,99.04160488003922,101.59833194173804,101.59833194173804,1000000.0
2019-01-23,GLD,101.59833194173804,102.10632360144672,99.38227375037067,99.88168216117656,99.88168216117656,1000000.0
2019-01-24,GLD,99.88168216117656,101.40172119322123,99.38227375037067,100.89723501813059,100.89723501813059,1000000.0
2019-01-25,GLD,100.89723501813059,101.40172119322123,100.11513215800257,100.61822327437444,100.61822327437444,1000000.0
2019-01-28,GLD,100.61822327437444,101.1213143907463,99.34464097172236,99.8438602730878,99.8438602730878,1000000.0
2019-01-29,GLD,99.8438602730878,100.34307957445323,98.77933881171454,99.27571739870808,99.27571739870808,1000000.0
2019-01-30,GLD,99.27571739870808,99.77209598570161,98.20335005779799,98.6968342289427,98.6968342289427,1000000.0
2019-01-31,GLD,98.6968342289427,99.55020746985014,98.20335005779799,99.05493280582104,99.05493280582104,1000000.0
2019-02-01,GLD,99.05493280582104,99.55020746985014,98.48177473555377,98.97665802568218,98.97665802568218,1000000.0
2019-02-04,GLD,98.97665802568218,100.82786206262531,98.48177473555377,100.3262309080849,100.3262309080849,1000000.0
2019-02-05,GLD,100.3262309080849,100.82786206262531,98.21394459345369,98.70748200347104,98.70748200347104,1000000.0
2019-02-06,GLD,98.70748200347104,99.21811037594946,98.21394459345369,98.72448793626813,98.72448793626813,1000000.0
2019-02-07,GLD,98.72448793626813,99.21811037594946,97.4648671820103,97.95464038392994,97.95464038392994,1000000.0
2019-02-08,GLD,97.95464038392994,99.15407033660871,97.4648671820103,98.66076650408829,98.66076650408829,1000000.0
2019-02-11,GLD,98.66076650408829,99.15407033660871,96.33312942240681,96.81721549990634,96.81721549990634,1000000.0
2019-02-12,GLD,96.81721549990634,97.30130157740587,96.05481648597973,96.53750400600978,96.53750400600978,1000000.0
2019-02-13,GLD,96.53750400600978,97.22332708399816,96.05481648597973,96.73962893930165,96.73962893930165,1000000.0
2019-02-14,GLD,96.73962893930165,97.22332708399816,94.99765172956039,95.47502686387979,95.47502686387979,1000000.0
2019-02-15,GLD,95.47502686387979,96.82635273586925,94.99765172956039,96.34462958792962,96.34462958792962,1000000.0
2019-02-18,GLD,96.34462958792962,97.00161395741488,95.86290643998997,96.51901886309939,96.51901886309939,1000000.0
2019-02-19,GLD,96.51901886309939,97.90418810483705,96.03642376878389,97.41710259187766,97.41710259187766,1000000.0
2019-02-20,GLD,97.41710259187766,98.77277318897042,96.93001707891828,98.28136635718451,98.28136635718451,1000000.0
2019-02-21,GLD,98.28136635718451,98.77277318897042,96.95075966876041,97.43794941583961,97.43794941583961,1000000.0
2019-02-22,GLD,97.43794941583961,97.9251391629188,96.27638404121946,96.7601849660497,96.7601849660497,1000000.0
2019-02-25,GLD,96.7601849660497,97.24398589087994,96.11958209733677,96.60259507270028,96.60259507270028,1000000.0
2019-02-26,GLD,96.60259507270028,97.76090805635421,96.11958209733677,97.27453537945694,97.27453537945694,1000000.0
2019-02-27,GLD,97.27453537945694,98.53220899773781,96.78816270255965,98.0419990027242,98.0419990027242,1000000.0
2019-02-28,GLD,98.0419990027242,98.53220899773781,96.95008345150627,97.43726980050882,97.43726980050882,1000000.0
2019-03-01,GLD,97.43726980050882,97.92445614951134,96.44100437734602,96.92563254004625,96.92563254004625,1000000.0
2019-03-04,GLD,96.92563254004625,97.41026070274647,95.77015112704368,96.25140816788308,96.25140816788308,1000000.0
2019-03-05,GLD,96.25140816788308,96.7326652087225,95.2869549738472,95.76578389331377,95.76578389331377,1000000.0
2019-03-06,GLD,95.76578389331377,96.24461281278033,95.10215285453117,95.58005312013182,95.58005312013182,1000000.0
2019-03-07,GLD,95.58005312013182,96.05795338573247,95.00839647699577,95.48582560502088,95.48582560502088,1000000.0
2019-03-08,GLD,95.48582560502088,97.77690316712463,95.00839647699577,97.29045091256184,97.29045091256184,1000000.0
2019-03-11,GLD,97.29045091256184,97.77690316712463,96.38308013518596,96.86741722129243,96.86741722129243,1000000.0
2019-03-12,GLD,96.86741722129243,97.35175430739888,96.15218047631333,96.63535726262647,96.63535726262647,1000000.0
2019-03-13,GLD,96.63535726262647,97.53969589542642,96.15218047631333,97.05442377654371,97.05442377654371,1000000.0
2019-03-14,GLD,97.05442377654371,97.53969589542642,95.76350692568785,96.24473057858076,96.24473057858076,1000000.0
2019-03-15,GLD,96.24473057858076,96.72595423147365,95.46541528344899,95.94514098839095,95.94514098839095,1000000.0
2019-03-18,GLD,95.94514098839095,96.45571469496166,95.46541528344899,95.97583551737479,95.97583551737479,1000000.0
2019-03-19,GLD,95.97583551737479,97.14952645637841,95.49595633978791,96.6661954789835,96.6661954789835,1000000.0
2019-03-20,GLD,96.6661954789835,97.14952645637841,95.06939364756359,95.54712929403375,95.54712929403375,1000000.0
2019-03-21,GLD,95.54712929403375,97.23691203677782,95.06939364756359,96.75314630525158,96.75314630525158,1000000.0
2019-03-22,GLD,96.75314630525158,97.23691203677782,95.98368155485812,96.46601161292274,96.46601161292274,1000000.0
2019-03-25,GLD,96.46601161292274,97.11569739073904,95.98368155485812,96.63253471715329,96.63253471715329,1000000.0
2019-03-26,GLD,96.63253471715329,97.8784907510588,96.14937204356752,97.39153308563067,97.39153308563067,1000000.0
2019-03-27,GLD,97.39153308563067,98.48201625039414,96.90457542020252,97.99205597054144,97.99205597054144,1000000.0
2019-03-28,GLD,97.99205597054144,99.44523019865814,97.50209569068873,98.95047780961009,98.95047780961009,1000000.0
2019-03-29,GLD,98.95047780961009,99.62028641281199,98.45572542056205,99.12466309732538,99.12466309732538,1000000.0
2019-04-01,GLD,99.12466309732538,99.62262550662905,98.62903978183876,99.12699055385976,99.12699055385976,1000000.0
2019-04-02,GLD,99.12699055385976,99.9267691648121,98.63135560109046,99.42962105951453,99.42962105951453,1000000.0
2019-04-03,GLD,99.42962105951453,99.9267691648121,98.06946827737383,98.56227967575259,98.56227967575259,1000000.0
2019-04-04,GLD,98.56227967575259,100.16350063563121,98.06946827737383,99.66517476182212,99.66517476182212,1000000.0
2019-04-05,GLD,99.66517476182212,100.16350063563121,98.49692186658315,98.9918812729479,98.9918812729479,1000000.0
2019-04-08,GLD,98.9918812729479,99.48684067931262,97.40554144202122,97.89501652464445,97.89501652464445,1000000.0
2019-04-09,GLD,97.89501652464445,100.24236112693524,97.40554144202122,99.74364291237337,99.74364291237337,1000000.0
2019-04-10,GLD,99.74364291237337,100.24236112693524,99.14295289573862,99.64115868918454,99.64115868918454,1000000.0
2019-04-11,GLD,99.64115868918454,100.13936448263044,98.11601974647301,98.60906507183218,98.60906507183218,1000000.0
2019-04-12,GLD,98.60906507183218,100.78818779758117,98.11601974647301,100.28675402744396,100.28675402744396,1000000.0
2019-04-15,GLD,100.28675402744396,100.78818779758117,99.50955475756552,100.00960277142264,100.00960277142264,1000000.0
2019-04-16,GLD,100.00960277142264,101.49529398153868,99.50955475756552,100.99034227018775,100.99034227018775,1000000.0
2019-04-17,GLD,100.99034227018775,101.49529398153868,99.75796985243991,100.2592661833567,100.2592661833567,1000000.0
2019-04-18,GLD,100.2592661833567,100.76056251427347,99.55476857382602,100.05504379278997,100.05504379278997,1000000.0
2019-04-19,GLD,100.05504379278997,100.55531901175391,98.07290851213493,98.56573719812556,98.56573719812556,1000000.0
2019-04-22,GLD,98.56573719812556,99.05856588411618,96.42164525441223,96.90617613508766,96.90617613508766,1000000.0
2019-04-23,GLD,96.90617613508766,97.39070701576308,95.59713021676389,96.07751780579285,96.07751780579285,1000000.0
2019-04-24,GLD,96.07751780579285,96.5579053948218,95.549118947127,96.02926527349447,96.02926527349447,1000000.0
2019-04-25,GLD,96.02926527349447,97.22446764318506,95.549118947127,96.74076382406476,96.74076382406476,1000000.0
2019-04-26,GLD,96.74076382406476,99.39068420751211,96.25706000494444,98.89620319155435,98.89620319155435,1000000.0
2019-04-29,GLD,98.89620319155435,99.39068420751211,97.51161886340941,98.00162699840142,98.00162699840142,1000000.0
2019-04-30,GLD,98.00162699840142,99.41002709342068,97.51161886340941,98.9154498441997,98.9154498441997,1000000.0
2019-05-01,GLD,98.9154498441997,99.41002709342068,97.90658725361915,98.39858015439111,98.39858015439111,1000000.0
2019-05-02,GLD,98.39858015439111,98.89057305516306,97.79183325953461,98.28324950706997,98.28324950706997,1000000.0
2019-05-03,GLD,98.28324950706997,98.77466575460531,96.51614928872212,97.00115506404234,97.00115506404234,1000000.0
2019-05-06,GLD,97.00115506404234,97.48616083936254,95.25899763012495,95.7376860604271,95.7376860604271,1000000.0
2019-05-07,GLD,95.7376860604271,96.21637449072922,94.61285241266631,95.0882938820767,95.0882938820767,1000000.0
2019-05-08,GLD,95.0882938820767,95.56373535148707,93.62105753337335,94.09151510891793,94.09151510891793,1000000.0
2019-05-09,GLD,94.09151510891793,94.57786142195272,93.62105753337335,94.10732479796292,94.10732479796292,1000000.0
2019-05-10,GLD,94.10732479796292,94.57786142195272,93.06523623531855,93.53290073901361,93.53290073901361,1000000.0
2019-05-13,GLD,93.53290073901361,95.08365367550721,93.06523623531855,94.61060067214649,94.61060067214649,1000000.0
2019-05-14,GLD,94.61060067214649,95.23373578728638,94.13754766878576,94.75993610675262,94.75993610675262,1000000.0
2019-05-15,GLD,94.75993610675262,95.39454440043808,94.28613642621886,94.91994467705283,94.91994467705283,1000000.0
2019-05-16,GLD,94.91994467705283,96.3953830723331,94.44534495366756,95.91580405207274,95.91580405207274,1000000.0
2019-05-17,GLD,95.91580405207274,96.86529649564288,95.43622503181238,96.38337959765462,96.38337959765462,1000000.0
2019-05-20,GLD,96.38337959765462,96.86529649564288,95.88842129072061,96.37027265399057,96.37027265399057,1000000.0
2019-05-21,GLD,96.37027265399057,96.85212401726051,95.82932331478446,96.31087770330096,96.31087770330096,1000000.0
2019-05-22,GLD,96.31087770330096,96.79243209181746,95.74421316230807,96.22533986161615,96.22533986161615,1000000.0
2019-05-23,GLD,96.22533986161615,97.667687276684,95.74421316230807,97.18177838476022,97.18177838476022,1000000.0
2019-05-24,GLD,97.18177838476022,98.37813172342312,96.69586949283642,97.88868828201306,97.88868828201306,1000000.0
2019-05-27,GLD,97.88868828201306,98.72239322299393,97.399244840603,98.23123703780492,98.23123703780492,1000000.0
2019-05-28,GLD,98.23123703780492,99.45460076698166,97.74008085261589,98.95980175819071,98.95980175819071,1000000.0
2019-05-29,GLD,98.95980175819071,99.45460076698166,98.00322470841053,98.49570322453319,98.49570322453319,1000000.0
2019-05-30,GLD,98.49570322453319,99.46438813345767,98.00322470841053,98.96954043130118,98.96954043130118,1000000.0
2019-05-31,GLD,98.96954043130118,99.46438813345767,97.25035040150242,97.73904562965068,97.73904562965068,1000000.0
2019-06-03,GLD,97.73904562965068,99.44593243868174,97.25035040150242,98.95117655590224,98.95117655590224,1000000.0
2019-06-04,GLD,98.95117655590224,99.54646680590953,98.45642067312272,99.0512107521488,99.0512107521488,1000000.0
2019-06-05,GLD,99.0512107521488,99.73085177963434,98.55595469838806,99.23467838769587,99.23467838769587,1000000.0
2019-06-06,GLD,99.23467838769587,100.29035510204523,98.73850499575738,99.7913981114878,99.7913981114878,1000000.0
2019-06-07,GLD,99.7913981114878,100.30164981907937,99.29244112093035,99.80263663589989,99.80263663589989,1000000.0
2019-06-10,GLD,99.80263663589989,100.30164981907937,99.09659577944336,99.59456862255614,99.59456862255614,1000000.0
2019-06-11,GLD,99.59456862255614,101.19033358043681,99.09659577944336,100.68689908501176,100.68689908501176,1000000.0
2019-06-12,GLD,100.68689908501176,101.31606533591162,100.1834645895867,100.8120053093648,100.8120053093648,1000000.0
